595; 30.0; 1.0; -8.96786;
596; 30.0; 1.5; -8.96786;
597; 30.0; 2.0; -8.96786;
598; 30.0; 5.4; -8.96786;
599; 30.0; 11.8; -8.96786;
600; 30.0; 14.7; -8.96786;
601; 30.0; 15.2; -8.96786;
602; 30.0; 15.7; -8.96786;
603; 30.0; 16.2; -8.96786;
604; 30.0; 16.7; -8.96786;
605; 30.0; 17.2; -8.96786;
606; 30.5; 5.4; -8.96786;
607; 30.5; 11.8; -8.96786;
608; 30.5517; 0.0; -8.96786;
609; 30.5517; 17.2; -8.96786;
610; 31.0; 5.4; -8.96786;
611; 31.0; 11.8; -8.96786;
612; 31.1033; 0.0; -8.96786;
613; 31.1033; 17.2; -8.96786;
614; 31.5; 5.4; -8.96786;
615; 31.5; 11.8; -8.96786;
616; 31.655; 0.0; -8.96786;
617; 31.655; 17.2; -8.96786;
618; 32.0; 5.4; -8.96786;
619; 32.0; 11.8; -8.96786;
620; 32.2067; 0.0; -8.96786;
621; 32.2067; 17.2; -8.96786;
622; 32.7583; 0.0; -8.96786;
623; 32.7583; 17.2; -8.96786;
624; 33.31; 0.0; -8.96786;
625; 33.31; 17.2; -8.96786;
626; 33.825; 0.0; -8.96786;
627; 33.825; 17.2; -8.96786;
628; 34.34; 0.0; -8.96786;
629; 34.34; 17.2; -8.96786;
630; 34.855; 0.0; -8.96786;
631; 34.855; 17.2; -8.96786;
632; 35.37; 0.0; -8.96786;
633; 35.37; 17.2; -8.96786;
634; 35.885; 0.0; -8.96786;
635; 35.885; 17.2; -8.96786;
636; 36.4; 0.0; -8.96786;
637; 36.4; 17.2; -8.96786;
638; 36.95; 0.0; -8.96786;
639; 37.5; 0.0; -8.96786;
640; 38.05; 0.0; -8.96786;
641; 38.6; 0.0; -8.96786;
642; 39.15; 0.0; -8.96786;
643; 39.7; 0.0; -8.96786;
644; 40.25; 0.0; -8.96786;
645; 40.8; 0.0; -8.96786;
646; 41.35; 0.0; -8.96786;
647; 41.9; 0.0; -8.96786;
648; 42.45; 0.0; -8.96786;
649; 43.0; 2.5; -8.96786;
650; 43.0; 3.0; -8.96786;
651; 43.0; 13.42; -8.96786;
652; 43.0; 0.0; -8.96786;
653; 43.0; 0.5; -8.96786;
654; 43.0; 1.0; -8.96786;
655; 43.0; 1.5; -8.96786;
656; 43.0; 2.0; -8.96786;
657; 43.0; 11.8; -8.96786;
658; 43.0; 12.34; -8.96786;
659; 43.0; 12.88; -8.96786;
660; 43.0; 13.96; -8.96786;
661; 43.0; 14.5; -8.96786;
662; 43.0; 15.04; -8.96786;
663; 43.0; 15.58; -8.96786;
664; 43.0; 16.12; -8.96786;
665; 43.0; 16.66; -8.96786;
666; 43.0; 17.2; -8.96786;
667; 43.5; 17.2; -8.96786;
668; 43.57; 11.8; -8.96786;
669; 44.14; 11.8; -8.96786;
670; 44.71; 11.8; -8.96786;
671; 44.81; 17.2; -8.96786;
672; 45.28; 11.8; -8.96786;
673; 45.28; 17.2; -8.96786;
674; 45.85; 17.2; -8.96786;
675; 45.85; 11.8; -8.96786;
676; 46.425; 11.8; -8.96786;
677; 46.425; 17.2; -8.96786;
678; 47.0; 17.2; -8.96786;
679; 47.0; 11.8; -8.96786;
680; 47.575; 17.2; -8.96786;
681; 47.575; 11.8; -8.96786;
682; 48.15; 17.2; -8.96786;
683; 48.15; 11.8; -8.96786;
684; 48.6125; 11.8; -8.96786;
685; 49.075; 11.8; -8.96786;
686; 49.535; 11.8; -8.96786;
687; 49.575; 17.2; -8.96786;
688; 50.0; 0.0; -8.96786;
689; 50.0; 2.5; -8.96786;
690; 50.0; 3.0; -8.96786;
691; 50.0; 13.42; -8.96786;
692; 50.0; 15.04; -8.96786;
693; 50.0; 0.5; -8.96786;
694; 50.0; 1.0; -8.96786;
695; 50.0; 1.5; -8.96786;
696; 50.0; 2.0; -8.96786;
697; 50.0; 11.8; -8.96786;
698; 50.0; 12.34; -8.96786;
699; 50.0; 12.88; -8.96786;
700; 50.0; 13.96; -8.96786;
701; 50.0; 14.5; -8.96786;
702; 50.0; 15.58; -8.96786;
703; 50.0; 16.12; -8.96786;
704; 50.0; 16.66; -8.96786;
705; 50.0; 17.2; -8.96786;
706; 50.55; 0.0; -8.96786;
707; 51.1; 0.0; -8.96786;
708; 51.65; 0.0; -8.96786;
709; 52.2; 0.0; -8.96786;
710; 52.75; 0.0; -8.96786;
711; 53.3; 0.0; -8.96786;
712; 53.85; 0.0; -8.96786;
713; 54.4; 0.0; -8.96786;
714; 54.95; 0.0; -8.96786;
715; 55.5; 0.0; -8.96786;
716; 56.05; 0.0; -8.96786;
717; 56.6; 0.0; -8.96786;
718; 56.6; 17.2; -8.96786;
719; 57.115; 0.0; -8.96786;
720; 57.115; 17.2; -8.96786;
721; 57.63; 0.0; -8.96786;
722; 57.63; 17.2; -8.96786;
723; 58.145; 0.0; -8.96786;
724; 58.145; 17.2; -8.96786;
725; 58.66; 0.0; -8.96786;
726; 58.66; 17.2; -8.96786;
727; 59.175; 0.0; -8.96786;
728; 59.175; 17.2; -8.96786;
729; 59.69; 0.0; -8.96786;
730; 59.69; 17.2; -8.96786;
731; 60.2417; 0.0; -8.96786;
732; 60.2417; 17.2; -8.96786;
733; 60.7933; 0.0; -8.96786;
734; 60.7933; 17.2; -8.96786;
735; 61.0; 5.4; -8.96786;
736; 61.0; 11.8; -8.96786;
737; 61.345; 0.0; -8.96786;
738; 61.345; 17.2; -8.96786;
739; 61.5; 5.4; -8.96786;
740; 61.5; 11.8; -8.96786;
741; 61.8967; 0.0; -8.96786;
742; 61.8967; 17.2; -8.96786;
743; 62.0; 5.4; -8.96786;
744; 62.0; 11.8; -8.96786;
